pid;type;title;authors;mentors;source_title;published_date;url;doi;isbn;issn;eissn
ufzg:2269;thesis;Integration of Music in Teaching Process;Kurtalj, Karlo;Cindric, Ivana;;24.9.2020;https://urn.nsk.hr/urn:nbn:hr:147:434029;;;;
efzg:9870;thesis;SQL versus NOSQL performance in Big Data analytics;Feltrin, Bruno;Curko, Katarina;;27.9.2022;https://urn.nsk.hr/urn:nbn:hr:148:621365;;;;
efzg:7240;thesis;THE CHARACTERISTICS OF LEADERS IN THE POST-COMMUNIST COUNTRIES OF CENTRAL AND EASTERN EUROPE;Artukovic, Leonardo;Hruška, Domagoj;;16.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:059853;;;;
pravo:4789;thesis;Digital Markets Act - the Answer to the EU's Digital Markets Contestability and Fairness Issues or an Unenforceable Fairytale - a European Competition and Data Protection Law Overview;Kolenko, Tin;Petrovic, Siniša;;24.10.2022;https://urn.nsk.hr/urn:nbn:hr:199:281345;;;;
unizd:436;thesis;Representation and Ethnicity in the Literary Field;Roginer, Oszkar;Božic, Saša;;14.10.2016;https://urn.nsk.hr/urn:nbn:hr:162:410883;;;;
ufzg:3766;thesis;The brave adventures of a shoemaker's boy in the EFL classroom;Vrancic, Jelena;Milkovic, Ivana;;16.11.2022;https://urn.nsk.hr/urn:nbn:hr:147:183180;;;;
efzg:8106;thesis;Digitalisation of banking products and services;Medvidovic, Zvonimir;Spremic, Mario;;30.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:487312;;;;
pravo:4775;thesis;Famine as international crime;Kandido, Jakov;Roksandic, Suncana;;14.10.2022;https://urn.nsk.hr/urn:nbn:hr:199:066957;;;;
ufzg:3944;thesis;Bilingualism in early childhood: Code-switching within family;Posavec, Mateja;"Cergol, Kristina; ";;4.7.2023;https://urn.nsk.hr/urn:nbn:hr:147:705815;;;;
pravri:681;thesis;DIRECTING PROFESSIONAL ACTIVITIES UNDER EUROPEAN PRIVATE INTERNATIONAL LAW;Bogunovic, Doris;Kunda, Ivana;;7.7.2015;https://urn.nsk.hr/urn:nbn:hr:118:805031;;;;
ufzg:2067;thesis;Comparison of International Primary Curriculum with Croatian National Curriculum for General Compulsory Education;Jurašic, Adriana;Cindric, Ivana;;10.7.2020;https://urn.nsk.hr/urn:nbn:hr:147:756331;;;;
ffzg:5065;thesis;Influence of Marketing on the Perception of a Vegan Food Product;Mikulic, Gabrijela;Tonkovic, Mirjana;;23.9.2021;https://urn.nsk.hr/urn:nbn:hr:131:163186;;;;
ufzg:2120;thesis;The importance of learners´ and teachers´ motivation in EFL learning;Milanovic, Julija;Mikulec, Alenka;;6.7.2020;https://urn.nsk.hr/urn:nbn:hr:147:274707;;;;
fpzg:1135;thesis;Integration of persons under international protection in Croatia: between bureaucracy and meaningful inclusion;Al-Nidawi, Salam Ibrahim Kadhim;Kulenovic, Enes;;25.9.2020;https://urn.nsk.hr/urn:nbn:hr:114:936906;;;;
ufzg:2285;thesis;Dr. Seuss with Very Young Learners;Tuškan, Benjamin David;Narancic-Kovac, Smiljana;;25.9.2020;https://urn.nsk.hr/urn:nbn:hr:147:504335;;;;
pravo:5358;thesis;Clash of the titans: the impact of weiss on the future of judicial conflicts in the eu;Oreškovic, Luka;Goldner Lang, Iris;;14.9.2023;https://urn.nsk.hr/urn:nbn:hr:199:547371;;;;
fpzg:1840;thesis;Perspectives of the Efficient Absorption of the EU Funds for the Revitalisation of the Banija Region;Novakovic, Jelena;Vidacak, Igor;;29.9.2022;https://urn.nsk.hr/urn:nbn:hr:114:317306;;;;
fpzg:1631;thesis;The Impact of the EU Cartel Regulation on the Internal Market;Đurkin, Klara;Carevic, Melita;;16.2.2022;https://urn.nsk.hr/urn:nbn:hr:114:793898;;;;
infri:1152;thesis;Clickbait Titles Detection with Machine and Deep Learning Methods;Krivicic, Armin;Martincic-Ipšic, Sanda;;26.9.2023;https://urn.nsk.hr/urn:nbn:hr:195:568022;;;;
ufzg:2399;thesis;Usporedba tjelesne aktivnosti djece rane i predškolske dobi ovisno o godišnjem dobu;Lovrincevic, Viktorija;Hraski, Marijana;;15.9.2020;https://urn.nsk.hr/urn:nbn:hr:147:807710;;;;
pravo:4801;thesis;Who is 'saving' football? case european super league v UEFA and FIFA in the context of article 101 TFEU;Bjelinski, Filip;Carevic, Melita;;2.11.2022;https://urn.nsk.hr/urn:nbn:hr:199:488622;;;;
ffzg:4962;thesis;Reprezentacija britanske kulture u udžbenicima engleskoga jezika;Đikic, Saša;"Bartulovic, Marija; Geld, Renata";;22.9.2021;https://urn.nsk.hr/urn:nbn:hr:131:255674;;;;
efzg:7255;thesis;Transformation of business process management system through digitalization: a case of Infobip;Kolic, Ivana;Milanovic Glavan, Ljubica;;16.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:823093;;;;
ffzg:4358;thesis;Teachers' Perceptions of Creativity and the Ways in Which It Can Be Encouraged in an EFL Classroom;Rak, Kristina;"Geld, Renata; ";;5.7.2021;https://urn.nsk.hr/urn:nbn:hr:131:383848;;;;
efzg:5600;thesis;THE IMPACT OF DIGITAL MARKETING ON COMPANY’S BUSINESS DEVELOPMENT IN CROATIA;Filipovic, Filip;Spremic, Mario;;21.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:934080;;;;
pravri:160;thesis;PRIZNANJE I IZVRŠENJE PREMA UREDBI (EU) BR. 1215/2012 OD 12.PROSINCA 2012. O NADLEŽNOSTI TE PRIZNANJU I IZVRŠENJU SUDSKIH ODLUKA U GRAĐANSKIM I TRGOVACKIM STVARIMA S POSEBNIM OSVRTOM NA UKIDANJE EGZEKVATURE;Šehu, Erol;Kunda, Ivana;;25.9.2015;https://urn.nsk.hr/urn:nbn:hr:118:747133;;;;
efzg:9251;thesis;Additive Manufacturing - Digital Transformation in Manufacturing Business Models;Baranašic, Zvonimir;Spremic, Mario;;26.9.2022;https://urn.nsk.hr/urn:nbn:hr:148:251756;;;;
unipu:8444;thesis;EU fondovi u turizmu i EU fondovi u turizmu Brodsko-posavske županije;Rukavina, Franka;Vitasovic, Aljoša;;18.9.2023;https://urn.nsk.hr/urn:nbn:hr:137:131834;;;;
fpzg:1438;thesis;PARADOX OR CYNICISM: THE QUESTION OF PRIVACY CONSIDERATION IN MOBILE APP USE;Hrastovic, Dina;Cuvalo, Antonija;;2022;https://urn.nsk.hr/urn:nbn:hr:114:956254;;;;
pravo:5405;thesis;The relationship of the European Public prosecutor's office and national authorities of the member states;Lekic, Paula;Buric, Zoran;;11.9.2023;https://urn.nsk.hr/urn:nbn:hr:199:529616;;;;
fpzg:1381;thesis;The Increasing Importance of OSINT as a Source of Intelligence;Potz, Tin;Baric, Robert;;13.7.2021;https://urn.nsk.hr/urn:nbn:hr:114:806851;;;;
efos:4454;thesis;ONLINE CATEGORY MANAGEMENT;Krenek, Maja;"Dujak, Davor; ";;22.9.2021;https://urn.nsk.hr/urn:nbn:hr:145:462404;;;;
pravo:5307;thesis;Legal foundations for securitisation transactions and their practical application;Pende, Raul;Jakšic, Tomislav;;31.8.2023;https://urn.nsk.hr/urn:nbn:hr:199:779982;;;;
efzg:6724;thesis;National culture and its impact on workplace incivility;Grubišic, Anthony Ante;Aleksic, Ana;;4.3.2021;https://urn.nsk.hr/urn:nbn:hr:148:121815;;;;
ufzg:3131;thesis;The Relationship between Shyness, Willingness to Communicate, and Foreign Language Anxiety;Prugovecki, Helena;Andraka, Marija;;8.7.2021;https://urn.nsk.hr/urn:nbn:hr:147:722593;;;;
efzg:5792;thesis;ANALYSIS OF ENVIRONMENTAL AWARENESS OF CONSUMERS WITH APPLICATION OF CLUSTER ANALYSIS;Šoše, Lara;Pejic Bach, Mirjana;;23.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:401648;;;;
ufzg:3199;thesis;Implementation and Effects of Humour in the Language Classroom;Car, Paula;Zergollern-Miletic, Lovorka;;11.2.2022;https://urn.nsk.hr/urn:nbn:hr:147:725227;;;;
ufzg:2786;thesis;Taboo Topics in the Classroom;Degmecic, Tena;Andraka, Marija;;24.9.2021;https://urn.nsk.hr/urn:nbn:hr:147:515468;;;;
efzg:3010;thesis;Cybersecurity - the threat of social engineering;Kalajžic, Ivan;Spremic, Mario;;17.9.2019;https://urn.nsk.hr/urn:nbn:hr:148:402256;;;;
ufzg:707;thesis;Diveristy, Political Correctness and Social Justice in Contemporary Marvel Comics;Kostanjšak, Domagoj;Mikulan, Krunoslav;;27.9.2018;https://urn.nsk.hr/urn:nbn:hr:147:207513;;;;
infri:999;thesis;Information Spread Analysis on Twitter;Hrelja, Andrea;Meštrovic, Ana;;22.12.2022;https://urn.nsk.hr/urn:nbn:hr:195:776988;;;;
pravo:4428;thesis;Disrupitve Effects of the Google v. Oracle Case on Copyright Protection of Software;Bogdanovic, Marina;Katulic, Tihomir;;27.6.2022;https://urn.nsk.hr/urn:nbn:hr:199:303453;;;;
efzg:7979;thesis;Digital Banking In Croatia;Klarin-Petrina, Božidar;Strugar, Ivan;;30.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:017943;;;;
ffzg:8920;thesis;Cultural Practices and Africanfuturism in Nnedi Okorafor’s Binti Trilogy;Jobe, Abdoulie;"Polak, Iva; Žažar, Krešimir";;18.9.2023;https://urn.nsk.hr/urn:nbn:hr:131:456183;;;;
pravo:4680;thesis;Data Protection Commissioner v Facebook Ireland Limited and Maximillian Schrems (Case 311/18) - how did we get there and what the future holds?;Hmelina, Ivan;Carevic, Melita;;22.9.2022;https://urn.nsk.hr/urn:nbn:hr:199:527915;;;;
ffzg:355;thesis;Post-WW II Decline of the American City: Racial Tensions and Suburbanization;Pleša, Danijel;"Šesnic, Jelena; Vukic, Jana";;19.9.2019;https://urn.nsk.hr/urn:nbn:hr:131:314942;;;;
efzg:5921;thesis;The acquisition of BG Group by Royal Dutch Shell;Katicic, Martin;Filipovic, Davor;;22.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:693543;;;;
efzg:5061;thesis;SOCIAL IMPACT OF DIGITAL TECHNOLOGIES EMPLOYED BY COUNTRIES IN THE WAKE OF THE COVID-19 PANDEMIC;Škavic, Fran;Spremic, Mario;;30.6.2020;https://urn.nsk.hr/urn:nbn:hr:148:034570;;;;
efzg:9125;thesis;The impact of brand name characteristics on creating brand perception;Cukman, Marko;Krupka, Zoran;;22.9.2022;https://urn.nsk.hr/urn:nbn:hr:148:073280;;;;
fpzg:1345;thesis;Effectiveness of the EU Support to Gender Equality and Women Empowerment in Afghanistan;Najib, Sodaba;Vidacak, Igor;;24.9.2021;https://urn.nsk.hr/urn:nbn:hr:114:543276;;;;
ffzg:9541;thesis;Metacomprehension in L1 and L2 Reading;Dražic, Lana Ema;Geld, Renata;;28.9.2023;https://urn.nsk.hr/urn:nbn:hr:131:170556;;;;
efzg:4290;thesis;SPECIFICNOST PRIMJENE PROJEKTNOG MENADŽMENTA U KOMUNIKACIJSKIM AGENCIJAMA DIGITALNOG DOBA;Perkov, Petra;Omazic, Mislav Ante;;20.9.2019;https://urn.nsk.hr/urn:nbn:hr:148:678198;;;;
ufzg:2317;thesis;The Montessori Method in Teaching English as a Foreign Language;Klubicka, Matea;Andraka, Marija;;24.9.2020;https://urn.nsk.hr/urn:nbn:hr:147:340993;;;;
pravo:5369;thesis;The problem of cisg's ambiguity: article 2 (e);Keblar, Iva;Jakšic, Tomislav;;11.9.2023;https://urn.nsk.hr/urn:nbn:hr:199:792534;;;;
ufzg:2992;thesis;Teaching figurative language in EFL: traditional and modern approaches;Uršic, Tomislav;Parizoska, Jelena;;15.9.2021;https://urn.nsk.hr/urn:nbn:hr:147:292286;;;;
efzg:9810;thesis;Private brands in retailing;Antonich Krsul, Ivo;Dunkovic, Dario;;29.9.2022;https://urn.nsk.hr/urn:nbn:hr:148:271201;;;;
pravo:4460;thesis;What is Oueer Enough? Credibility Assessment of LGBT Asylum Applicants in the EU - the Case of Croatia;Žeravcic, Karla;Goldner Lang, Iris;;5.7.2022;https://urn.nsk.hr/urn:nbn:hr:199:004325;;;;
efzg:6361;thesis;Impact of ICT on Development of Automotive Industry;Vucina, Toma;Zoroja, Jovana;;28.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:232968;;;;
efzg:9263;thesis;Leadership Role of the Captain in Professional Sport;Vranic, Lucijan;Omazic, Mislav Ante;;26.9.2022;https://urn.nsk.hr/urn:nbn:hr:148:493477;;;;
hrstud:3536;thesis;"Analiza korporativnih komunikacija: studija slucaja kompanije ""The Coca-Cola Company""";Vukic, Leo;"Mihaljevic, Vine; ";;13.9.2023;https://urn.nsk.hr/urn:nbn:hr:111:942222;;;;
ffzg:8325;thesis;Analyzing the Creativity of English Blends: a Corpus Study;Glavak, Jakob;"; ";;5.7.2023;https://urn.nsk.hr/urn:nbn:hr:131:853845;;;;
efos:4411;thesis;Economic potentials of smart cities;Peic, Klara;Kelic, Ivan;;15.9.2021;https://urn.nsk.hr/urn:nbn:hr:145:630748;;;;
ffst:3966;thesis;ENVIRONMENTAL PEDAGOGY;Juras, Dora;Ryle, Simon John;;30.6.2023;https://urn.nsk.hr/urn:nbn:hr:172:903434;;;;
efzg:6242;thesis;Organizational Culture Framework for Mitigating Human Factors in Cybersecurity;Goleš Babic, Marko;Spremic, Mario;;17.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:179040;;;;
ffst:2415;thesis;Ucinkovitost portala E-lektira za ucenike u osnovnoj školi;Veic, Marina;Tomaš, Suzana;;14.7.2015;https://urn.nsk.hr/urn:nbn:hr:172:719216;;;;
efzg:6246;thesis;Human Resources as a Challenge in Croatian Public Health System;Jaklin, Diana;Smolic, Šime;;25.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:153341;;;;
pravo:5661;thesis;Fundamental Rights of EU Citizens in Purely Internal Situations: From Reverse Discrimination to Incorporation?;Jarak, Niko;Bacic Selanec, Nika;;25.10.2023;https://urn.nsk.hr/urn:nbn:hr:199:470649;;;;
ufzg:2781;thesis;Motivation for online learning in higher education: students of English;Greguric, Sandra;Cergol, Kristina;;30.6.2021;https://urn.nsk.hr/urn:nbn:hr:147:704063;;;;
ffri:2126;thesis;Big Data;Bertoša, Gordana;Ivašic-Kos, Marina;;22.7.2015;https://urn.nsk.hr/urn:nbn:hr:186:207052;;;;
efzg:8151;thesis;Food store choice factors among Generation Y in West Herzegovina;Kolobaric, Marko;Soucie, Sanda;;30.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:769941;;;;
efzg:8351;thesis;The impact of artificial intelligence on labor productivity;Stojkovska, Marta;Spremic, Mario;;17.1.2022;https://urn.nsk.hr/urn:nbn:hr:148:116158;;;;
ffzg:8822;thesis;Breaking the stereotype – romance novel today;Petrovic, Janja;"Cvek, Sven; ";;13.9.2023;https://urn.nsk.hr/urn:nbn:hr:131:866741;;;;
infri:373;thesis;Designing, prototyping and testing a company travel management application;Križanac, Anja;Hoic-Božic, Nataša;;10.6.2019;https://urn.nsk.hr/urn:nbn:hr:195:664555;;;;
ufzg:3219;thesis;Emotions in the classroom-comparison between online and in person learning;Sever, Marija Magdalena;Cergol, Kristina;;28.6.2022;https://urn.nsk.hr/urn:nbn:hr:147:079065;;;;
pravo:5401;thesis;PNR Agreements and related cybersecurity risks;Mrežar, Mihaela;Savic, Iva;;11.9.2023;https://urn.nsk.hr/urn:nbn:hr:199:028078;;;;
fpzg:2102;thesis;Memory and national identity building after dramatic historical events: the cases of Croatia and Taiwan;Fang, Chia-Wei;Jovic, Dejan;;21.9.2023;https://urn.nsk.hr/urn:nbn:hr:114:496345;;;;
fpzg:1346;thesis;World Trade Organization: The Role of Developing Countries in the WTO. Challenges Faced by Developing Countries Joining the WTO and Their Solutions;Ramazanov, Amrah;Boromisa, Ana-Marija;;27.10.2021;https://urn.nsk.hr/urn:nbn:hr:114:330071;;;;
ffzg:7600;thesis;Modern pedagogy from traditional perspective;Ladavac, Ivan;Komar, Zvonimir;;22.2.2023;https://urn.nsk.hr/urn:nbn:hr:131:252981;;;;
kifst:995;thesis;Analysis of Association of the Anthropometric, Motor and Functional Parameters on Competitive Efficiency in Youth Football Players;Škomrlj, Jakša;"Veršic, Šime; Foretic, Nikola";;20.7.2022;https://urn.nsk.hr/urn:nbn:hr:221:627092;;;;
fpzg:1127;thesis;The mechanisms of the European Union to pursue ISIS leaders for their grave violations of human rights in Iraq;Al-Fatlawi, Amer Abdulhussein Abbas;Kulenovic, Enes;;29.9.2020;https://urn.nsk.hr/urn:nbn:hr:114:677523;;;;
erf:704;thesis;Visual impairment due to a dyskinetic eye movement disorder in children with dyskinetic cerebral palsy;Ivoševic, Mihaela;"Alimovic, Sonja; ";;2019;https://urn.nsk.hr/urn:nbn:hr:158:974948;;;;
efzg:11486;thesis;The role of corporate culture in supporting business strategy;Raškaj, Otto;Nacinovic Braje, Ivana;;28.9.2023;https://urn.nsk.hr/urn:nbn:hr:148:373793;;;;
efzg:5807;thesis;THE ANALYSIS OF SLAVONIAN WINES WITH APPLICATION OF CLUSTER ANALYSIS;Jelcic, Ana;Pejic Bach, Mirjana;;23.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:490600;;;;
pravo:4893;thesis;The international criminal court case study - dominic ongwen and the exclusion of criminal responsibility;Glavaš, Iva;Munivrana, Maja;;30.11.2022;https://urn.nsk.hr/urn:nbn:hr:199:806335;;;;
ffzg:6268;thesis;Shaping an inclusive environment in an EFL classroom;Titijevski, Anamaria;"Letica Krevelj, Stela; ";;11.7.2022;https://urn.nsk.hr/urn:nbn:hr:131:811659;;;;
ffri:2130;thesis;Knowledge Extraction from Wikipedia Using Complex Network Analysis;Matas, Neven;Meštrovic, Ana;;22.9.2015;https://urn.nsk.hr/urn:nbn:hr:186:053261;;;;
ufzg:3114;thesis;The Education of Women in the United Kingdom from the 1944 Education Act to the End of the 20th Century;Hibler, Đurdica;Zergollern-Miletic, Lovorka;;30.6.2021;https://urn.nsk.hr/urn:nbn:hr:147:912652;;;;
efzg:8125;thesis;Potential of digital entrepreneurship;Krnic, Kristian;Kolakovic, Marko;;29.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:573865;;;;
efos:5374;thesis;ONLINE UPRAVLJANJE KATEGORIJAMA;Vidakovic, Marija;Pap Vorkapic, Ana;;28.9.2022;https://urn.nsk.hr/urn:nbn:hr:145:769842;;;;
ffzg:9205;thesis;Media portrayals of the 'Other';Rudar, Katarina;"Starcevic, Andel; ";;27.9.2023;https://urn.nsk.hr/urn:nbn:hr:131:508293;;;;
efos:5520;thesis;Online category management;Barišic, Petar;Pap Vorkapic, Ana;;21.9.2023;https://urn.nsk.hr/urn:nbn:hr:145:816275;;;;
ufzg:2297;thesis;The Helen Doron Method in Teaching Young Learners;Šagovac, Ida;Andraka, Marija;;24.9.2020;https://urn.nsk.hr/urn:nbn:hr:147:143144;;;;
ufzg:799;thesis;Terror and Fear as Paradigmatic Undercurrents of the Contemporary Society in the Works of Shirley Jackson;Garcevic, Karla;Mikulan, Krunoslav;;25.9.2018;https://urn.nsk.hr/urn:nbn:hr:147:818119;;;;
fpzg:1344;thesis;A Critical Analysis of the Plan for Integration of Persons under International Protection in the Republic of Croatia;Al-Mimar, Aymen Ameen Abd Ali;Kulenovic, Enes;;24.9.2021;https://urn.nsk.hr/urn:nbn:hr:114:640553;;;;
ufzg:3937;thesis;Empowering Cross-Cultural Kids - Bridging The International Emotional Gap;Crnicki, Petra;Cergol, Kristina;;4.7.2023;https://urn.nsk.hr/urn:nbn:hr:147:597704;;;;
ffri:2136;thesis;Extractive Summarization of Scientific Publications;Krušic, Lucija;Martincic-Ipšic, Sanda;;16.9.2019;https://urn.nsk.hr/urn:nbn:hr:186:707042;;;;
efzg:8278;thesis;The database behind Facebook;Djuric, Sara;Zoroja, Jovana;;30.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:195735;;;;
efzg:7484;thesis;Sustainability of the Summer Olympic Games;Miladin, Petar-Krešimir;Globan, Tomislav;;23.9.2021;https://urn.nsk.hr/urn:nbn:hr:148:257531;;;;
efzg:6500;thesis;Combating Money Laundering with Digital Technologies;Javor, Nina;Spremic, Mario;;24.9.2020;https://urn.nsk.hr/urn:nbn:hr:148:752771;;;;
ffzg:1627;thesis;Conceptual motivation in visual representations of English particle verb (PV) constructions;Nikolic, Mislav;Geld, Renata;;30.9.2019;https://urn.nsk.hr/urn:nbn:hr:131:225589;;;;
efos:3840;thesis;Lifestyle as a main criteria in health care prioritization;Leko, Ivona;Mijoc, Josipa;;12.2.2020;https://urn.nsk.hr/urn:nbn:hr:145:550304;;;;
ufzg:1811;thesis;Social issues in J. K. Rowling´s Harry Potters series;Zirdum, Kristina;"Narancic-Kovac, Smiljana; ";;12.7.2019;https://urn.nsk.hr/urn:nbn:hr:147:671807;;;;
erf:357;thesis;Žene s invaliditetom na tržištu rada;Kucinic, Svea;Kiš-Glavaš, Lelia;;18.6.2018;https://urn.nsk.hr/urn:nbn:hr:158:399049;;;;
erf:1279;thesis;Stavovi i informiranost edukacijskih rehabilitatora o biofeedback metodi;Zemunik, Ema;Martinec, Renata;;24.2.2023;https://urn.nsk.hr/urn:nbn:hr:158:242310;;;;
efzg:10939;thesis;Esports as a phenomenon of new trends in tourism : a gaming experience through digital and live events;Popovic, Lea;Spremic, Mario;;15.9.2023;https://urn.nsk.hr/urn:nbn:hr:148:829528;;;;
kifst:1308;thesis;Quantification of External Training Load among Elite-Level Goalkeepers within Competitive Microcycle;Vladovic, Jakov;Modric, Toni;;19.10.2023;https://urn.nsk.hr/urn:nbn:hr:221:037362;;;;
